budget,original_language,popularity,revenue,runtime,vote_average,vote_count,director,critique_success
0,en,0.209475,0,106,6.6,8,Paul Bunnell,1
0,en,3.613577,0,107,5.3,36,Phil Morrison,0
0,de,1.296784,0,85,6.3,12,Harald Reinl,1
7000000,en,4.50829,0,88,5.2,46,James Cox,0
0,en,8.902102,0,99,6.1,24,Richard Lester,1
0,en,1.619635,0,102,5.9,10,Michael Moore,0
0,en,1.002585,0,108,3.9,8,Tanner Beard,0
0,en,1.332804,0,90,4.2,35,Scott Dow,0
2000000,en,2.00163,0,89,4.4,24,Derick Martini,0
2000000,en,1.187764,0,92,4.4,19,Jerry Dugan,0
19000000,en,6.463806,0,99,6.7,59,Tim Hunter,1
0,en,1.980265,0,103,6.7,24,Michael Polish,1
1950000,en,3.696123,0,90,5.8,49,William Kaufman,0
1987650,en,32.841229,19152480,94,6.6,827,Rodrigo Cort\u00e9s,1
0,en,8.518866,864659,97,7.4,443,Richard Ayoade,1
0,ar,4.892203,0,88,7.8,55,Jehane Noujaim,1
0,fr,4.665026,0,95,5.8,12,Jean-Marc Barr,0
0,hi,1.294967,222000,160,5.6,10,Remo D'Souza,0
0,en,14.331992,2957978,94,7.5,275,James Marsh,1
0,en,3.068463,0,82,5.8,27,John Laing,0
1900000,en,1.367751,0,89,6.9,21,Jamal Hill,1
1800000,en,14.838986,67738090,87,5.6,328,Daniel Stamm,0
0,en,1.950959,0,98,7.2,244,Sam Taylor-Johnson,1
1800000,en,14.884756,8000000,125,7.6,281,Elia Kazan,1
1800000,en,41.996783,9440272,95,8,1442,Stanley Kubrick,1
1800000,es,2.179428,0,118,6.2,36,Carlos Carrera,1
1800000,en,12.471239,21107746,93,6.8,403,Benh Zeitlin,1
1700000,en,13.315383,8844595,93,5.5,215,J. Lee Thompson,0
0,en,3.363321,0,109,5.6,9,Maggie Greenwald,0
2000000,en,1.699101,841733,109,5.3,14,Vera Farmiga,0
0,ta,0.320387,0,155,6.7,5,Vijay Chandar,1
0,en,0.692497,621951,87,6.4,88,Morgan Spurlock,1
0,en,0.023436,0,93,5.5,12,Jonathan Wacks,0
0,en,0.749699,0,108,6.8,9,Khyentse Norbu,1
1800000,en,11.756943,6800000,114,6.7,192,Ted Post,1
0,en,0.225627,0,87,6.9,17,Richard Brooks,1
0,en,6.833164,0,113,5.3,33,Tony Krantz,0
0,en,0.060127,0,87,0,0,Mitchell Altieri,0
1800000,en,1.959405,0,86,4.2,22,W.D. Hogan,0
1800000,en,0.21544,0,101,5,4,Corey Grant,0
1530000,de,27.36562,7267585,81,7.2,664,Tom Tykwer,1
500000,en,8.650779,150277,93,6.3,152,Lucky McKee,1
1493619,en,2.492747,0,90,4.9,19,Richard Boddington,0
0,es,2.756435,23311391,106,7,28,Patricia Riggen,1
1700000,en,18.828683,9700000,88,6.1,236,J. Lee Thompson,1
1700000,en,6.979638,0,130,6.4,89,Todd Field,1
2000000,en,26.281839,572809,108,6.3,519,Steven R. Monroe,1
1700000,en,2.079125,1943649,98,5.5,39,Mark Illsley,0
0,en,3.939753,0,86,6,59,Pawe\u0142 Pawlikowski,0
1000000,hi,14.017809,4235151,104,7.3,221,Ritesh Batra,1
0,en,3.677831,0,100,5.9,7,Sally Potter,0
1644736,en,3.426314,7433101,126,7.2,79,Frank Capra,1
1650000,en,6.915201,30500000,118,7.2,133,Fred Zinnemann,1
1600000,en,8.535178,5400000,103,7.1,61,John Ford,1
0,en,2.160586,0,102,6,24,Brad J. Silverman,0
0,en,0.796009,6033999,84,6.3,3,Dave Meyers,1
0,en,0.13456,2592808,0,4.3,4,David M. Matthews,0
0,ar,4.554574,0,96,6.8,52,Nadine Labaki,1
0,en,3.215465,0,92,4.6,55,Llu\u00eds Qu\u00edlez,0
0,he,1.49436,0,114,7.6,20,Eytan Fox,1
1600000,en,20.810292,4420000,113,7.5,372,Francis Ford Coppola,1
0,hi,0.122704,0,0,0,0,Romesh Sharma,0
0,fr,3.654018,0,123,6.7,32,Fran\u00e7ois Truffaut,1
0,en,3.313339,0,111,6.5,2,Adam Goldberg,1
0,en,5.379319,0,99,4.4,111,Travis Zariwny,0
2000000,en,9.67299,22179430,108,6.7,129,Adrienne Shelly,1
1500000,en,17.49699,11806119,92,6.6,363,Newt Arnold,1
1500000,en,12.2624,9600000,129,7.9,241,Frank Capra,1
1500000,en,13.291991,7412216,91,6.8,279,Larry Clark,1
1500000,en,13.788054,11098131,81,6.9,226,Noah Baumbach,1
1000000,en,3.990215,10013424,97,5.9,48,Charles Herman-Wurmfeld,0
17000000,en,6.526588,0,90,4.5,99,John Stockwell,0
1500000,en,11.145915,7000000,111,7.3,160,Alfred Hitchcock,1
0,en,5.446832,0,103,6.5,64,Atom Egoyan,1
1500000,en,10.009994,2375097,110,7.1,166,Vincent Gallo,1
1500000,en,58.594852,97009150,103,6.8,1737,James Wan,1
1500000,en,11.35344,2300000,92,6.7,144,Alex Cox,1
1500000,es,8.589355,0,114,7.4,153,Fabi\u00e1n Bielinsky,1
0,en,2.828303,0,101,6.5,39,Dror Moreh,1
1500000,en,3.618646,712294,111,6.5,43,Rebecca Miller,1
1500000,en,15.017068,3566225,104,5.5,342,Maggie Carey,0
1500000,en,5.817519,418961,96,6.1,111,Roger Avary,1
1500000,en,9.856826,416925,98,6.8,151,Henry Bean,1
0,en,4.262374,414404,106,6.5,48,David Gordon Green,1
0,en,0.06124,0,93,3,1,Simeon Rice,0
1500000,en,11.064228,373967,100,6.2,251,Brad Anderson,1
0,en,1.742383,0,80,5.7,12,Jeff Garlin,0
0,en,0.414754,330048,95,4.5,3,Qasim Basir,0
0,en,12.677016,0,83,5.7,159,Adam Green,0
1,en,28.27648,8500000,87,8.1,856,Charlie Chaplin,1
0,en,0.87066,0,91,6.4,9,Pete Jones,1
1500000,en,7.5591,173066,86,5.9,107,Bruce Campbell,0
1500000,en,2.02817,0,0,3.5,1,Mark Brown,0
1500000,en,0.859014,0,97,6.6,8,Adam Carolla,1
1500000,en,0.071377,0,108,6,2,Ira Sachs,0
1200000,en,0.193172,0,128,6,2,John Sayles,0
1500000,en,4.680206,32000,93,6.6,183,Bruce McDonald,1
2000000,en,1.20173,0,90,6.8,16,James Mottern,1
1,en,0.094105,0,90,10,2,,1
1500000,en,14.504326,1165882,101,5.1,242,Rob Zombie,0
0,en,10.322858,0,109,6.5,358,Gerard Johnstone,1
0,en,1.404175,0,98,6.9,24,Robert Greenwald,1
1,en,0.077876,0,87,6.8,6,David Ray,1
0,en,0.35819,0,98,6,1,David Rodriguez,0
9000000,en,9.159265,0,112,6.4,13,Nae Caranfil,1
0,en,1.893697,1500000,85,2.6,9,David Winning,0
0,en,0.71087,0,102,7.4,7,Frank Lotito,1
0,en,1.105357,0,102,4.2,13,Timothy Woodward Jr.,0
1500000,de,2.815228,0,90,3.3,52,Tara Subkoff,0
0,en,0.446858,0,93,7.5,6,Russell Friedenberg,1
1488423,en,80.171283,184925486,83,6.9,1914,David Hand,1
1400000,es,0.684881,0,106,6.8,10,Lucrecia Martel,1
1455000,en,3.598457,2620000,113,5.4,12,Edward Dmytryk,0
1,en,1.452152,0,94,5.9,18,Zak Penn,0
2000000,en,1.193219,0,101,5.3,6,Alex Ranarivelo,0
3150000,en,8.039223,0,100,5.2,97,Jon Knautz,0
0,fr,2.486992,0,75,6.2,32,Mathieu Amalric,1
0,en,0.43049,0,91,0,0,David Worth,0
1377800,en,9.815394,0,105,6.1,203,Leslie H. Martinson,1
1350000,en,16.032594,3897569,105,7.5,1648,Guy Ritchie,1
0,en,0.592821,0,104,0,0,Robert M. Young,0
1300000,da,10.240917,0,105,7.7,207,Thomas Vinterberg,1
0,en,3.443916,0,95,6.7,51,Steve Buscemi,1
1300000,vi,0.072066,639000,135,5,1,Ham Tran,0
0,en,0.430758,619042,105,6.5,6,Rich Cowan,1
0,en,0.143784,1632,79,6.1,30,Boris Rodriguez,1
0,ky,0.077873,0,135,0,0,Sadyk Sher-Niyaz,0
0,en,0.319792,0,88,2.8,10,Paul Donovan,0
1000000,en,1.600797,0,85,5.9,18,Jonathan Kesselman,0
0,en,0.285131,0,122,2.3,4,Arjun Sablok,0
0,en,5.628399,0,82,3.2,34,Craig Moss,0
0,en,5.065752,0,103,5,66,Tyler Oliver,0
1288000,en,18.426825,6000000,130,7.7,336,Alfred Hitchcock,1
1250000,en,16.517777,21722776,87,6,315,Steve Miner,0
1250000,en,6.903314,11000000,101,7.4,112,Billy Wilder,1
1250000,en,4.45544,3412497,88,5.3,62,Douglas Cheek,0
0,en,0.106949,0,100,5.9,10,Michael D. Olmos,0
15000000,en,0.165909,0,87,5.8,2,Deryck Broom,0
1250000,en,9.903992,8500000,92,6.7,79,Henry Hathaway,1
1250000,en,7.70019,6000000,118,6.8,72,John Ford,1
0,en,4.480579,0,123,4.1,13,Spike Lee,0
1200000,en,10.869492,0,100,6.7,185,Steven Soderbergh,1
1200000,en,63.655973,103911669,103,7.2,2184,James Wan,1
3000000,en,16.312803,18492362,100,6.6,362,Jay Chandrasekhar,1
1,en,0.025364,0,99,0,0,Giovanni Zelko,0
1300000,es,1.473405,0,87,5.7,17,Claudia Sainte-Luce,0
0,hi,8.109958,0,114,6.8,57,Mira Nair,1
0,en,7.142448,0,111,6.8,88,Kenneth Lonergan,1
1200000,en,6.920873,7000000,99,6.9,149,Alfred Hitchcock,1
0,en,4.826908,0,85,6.5,101,Jamie Babbit,1
1200000,en,3.085411,2861020,114,6.3,24,David Boyd,1
1200000,en,66.925866,14661007,99,8,3697,Quentin Tarantino,1
0,en,1.280733,0,88,6.4,8,Walter Lang,1
1200000,it,88.377076,6000000,161,8.1,2311,Sergio Leone,1
0,pt,9.683622,0,110,7.8,165,Anna Muylaert,1
1250000,en,1.6116,0,106,5.8,25,Steve Taylor,0
0,en,0.002386,0,88,0,0,,0
900000,en,0.097913,25000,97,6.8,6,L\u00e9a Pool,1
1200000,en,0.047781,0,85,0,0,James David Pasternak,0
1344000,fr,20.422246,0,103,4.1,140,Laurent Bouhnik,0
0,en,0.021678,0,98,0,0,Tom Sanchez,0
0,en,1.998557,0,88,6,11,David Caffrey,0
0,en,8.148187,0,88,3.9,44,Adam Jay Epstein,0
1200000,en,2.968235,2736000,115,6.8,18,Michael Curtiz,1
0,en,1.36514,0,0,4.4,12,Justin Thomas Ostensen,0
1200000,en,0.057564,0,84,4.8,12,,0
2600000,en,8.001156,2850263,91,6.1,20,Rob Bowman,1
1200000,en,1.079125,0,97,6.7,13,Ossie Davis,1
0,en,1.906151,0,91,4.2,26,Jay Alaimo,0
0,en,0.100533,0,0,2,1,Dylan Bank,0
3000000,en,10.230583,18637690,94,6.2,237,Rob McKittrick,1
0,en,12.818441,0,90,7.2,151,Shane Meadows,1
1100000,en,1.220072,1400000,99,6.8,15,Jeff Burr,1
0,en,0.014406,0,0,5,1,,0
1596010,en,0.552361,0,75,6.9,8,Guy Maddin,1
0,en,0.147886,0,97,6,9,Regardt van den Bergh,0
1100000,en,7.717237,0,110,5.7,77,Panos Cosmatos,0
1100000,id,40.285095,4105187,101,7.3,1055,Gareth Evans,1
0,en,0.249457,0,90,3.1,6,Matthew R. Anderson,0
0,en,0.447166,0,0,4.4,11,Joe Marino,0
878000,en,43.729123,10462500,102,7.9,1422,Michael Curtiz,1
0,en,4.653047,0,84,6.1,90,Joel Anderson,1
1250000,hi,3.000435,0,156,7,27,Shimit Amin,1
1000000,en,11.095414,0,89,6.3,177,Douglas Trumbull,1
1000000,en,72.19808,117235147,119,7.5,1791,John G. Avildsen,1
0,en,0.926084,0,92,4.1,7,Mona Lerche,0
1000000,en,2.833166,37600000,128,6.1,39,Tony Richardson,1
1000000,en,41.972329,62882090,82,5.5,1047,Levan Gabriadze,0
1300000,en,58.845025,28262574,114,8,2535,Martin Scorsese,1
1000000,en,6.532855,17985893,91,6.4,161,Joe Dante,1
950000,en,48.901542,59600000,110,6.9,940,Terence Young,1
0,en,20.649145,18112929,88,4.9,483,Bradley Parker,0
1000000,en,22.583834,14564027,94,6.9,449,Clive Barker,1
5000000,en,6.96858,23507567,121,5.7,72,Harold Cronk,0
1000000,en,6.926926,10047674,90,5.6,126,Jeff Wadlow,0
1000000,ja,3.322721,10037390,107,5.9,43,Takao Okawara,0
3500000,en,26.881611,16566240,112,6.9,890,Derek Cianfrance,1
1000000,en,9.773398,13350369,103,6.9,144,Duncan Tucker,1
1000000,en,13.152822,101758490,83,4.6,262,William Brent Bell,0
2090000,en,4.289003,40000000,109,6.6,53,Russ Meyer,1
1000000,en,1.444258,9000000,89,5.5,21,Robert D. Webb,0
1000000,en,14.139004,46243000,100,6.7,251,Davis Guggenheim,1
1000000,en,3.851,7800000,100,6.2,33,Allan Dwan,1
0,en,2.162522,0,122,7.2,44,Martin Scorsese,1
5000000,en,17.845161,6833445,100,5,349,Eli Roth,0
0,en,0.42583,0,109,7.5,12,Andrew Steggall,1
1000000,en,9.115486,9138338,98,6.6,179,Ben Lewin,1
0,en,15.017162,0,94,7.4,217,Robert Kenner,1
0,en,1.86221,5355847,107,6.8,35,Andrew Erwin,1
0,en,1.334481,0,96,6,20,Brad Anderson,0
0,en,15.699363,5284309,90,6.7,292,Craig Johnson,1
0,en,17.806082,3538446,101,6.7,277,Sean Durkin,1
0,en,10.12895,3123963,83,6.7,187,Gillian Robespierre,1
0,en,4.805651,0,97,6.7,99,Courtney Hunt,1
1000000,en,5.247956,0,89,7.4,85,Morgan Neville,1
1000000,en,4.86805,2057193,84,5.4,24,James Toback,0
0,en,0.367312,0,86,6.6,7,Nicole Holofcener,1
1000000,en,5.323184,1678874,92,7.2,59,Chris Paine,1
1000000,en,3.424158,1744858,94,6.3,25,Greg Berlanti,1
1000000,en,9.954848,0,92,6.7,191,Don Coscarelli,1
1,en,0.29245,0,100,6.7,7,Marc Levin,1
1000000,en,0.280083,852206,119,7.3,4,Richard Dutcher,1
1000000,hi,0.043023,623791,170,6.1,7,Khalid Mohammed,1
1000000,en,5.06516,0,94,6.2,115,Trey Parker,1
0,en,3.65924,0,108,5.9,30,David Gordon Green,0
0,en,0.948316,0,97,7.7,10,,1
1000000,en,0.672695,464000,92,6.7,13,Karen Moncrieff,1
0,en,16.570708,0,100,6.4,348,Gia Coppola,1
0,he,0.51799,0,120,6.8,27,Scandar Copti,1
0,en,8.542921,0,88,6.7,160,Goran Dukic,1
0,en,37.555398,336472,106,7.5,1063,Mike Cahill,1
1000000,en,5.20209,0,79,5.6,17,Kyle Rankin,0
1000000,id,8.887411,444575,115,7.5,210,Joshua Oppenheimer,1
1000000,en,0.748565,274661,106,6.6,53,Alex Gibney,1
1000000,en,0.436148,0,97,4.7,3,Paul Crowder,0
0,en,0.030253,0,120,2.8,3,Rohit Jagessar,0
0,en,0.690089,0,90,4,1,Griffin Dunne,0
1000000,en,1.883947,0,92,7.2,29,Anthony Powell,1
650000,en,1.631274,0,93,6.4,55,Kief Davidson,1
1000000,en,0.341461,0,114,4.7,5,Johnny Remo,0
0,en,0.887821,0,200,3.4,6,Vivek Agnihotri,0
0,en,8.628485,0,95,6,197,Ti West,0
0,en,6.507094,14870,93,6.2,135,Nick Tomnay,1
0,en,1.190729,0,88,6.3,16,John Hamburg,1
1000000,en,0.340019,0,104,5.2,7,Nickolas Perry,0
0,en,0.678475,0,98,6,3,Dan Zukovic,0
0,en,9.055447,0,82,5.5,11,Craig Mazin,0
0,en,0.108468,0,118,4.4,5,Becky Smith,0
1000000,en,2.175696,10018,78,6.2,20,Eric Nicholas,1
1000000,en,1.50211,0,97,5.4,25,Benjamin Dickinson,0
1000000,en,1.260314,7202,81,6.6,32,Hal Haberman,1
0,en,0.547654,0,96,0,1,Darren Stein,0
0,en,0.0206,0,97,4.8,2,,0
0,en,0.429587,0,88,3.3,9,Brian Trenchard-Smith,0
0,en,0.098351,0,96,8,1,Frank Whaley,1
1000000,es,3.629777,0,105,6.2,32,Amat Escalante,1
0,en,0.060003,0,0,8,1,,1
900000,en,7.145832,0,76,6.4,55,Katherine Brooks,1
1000000,en,3.638411,0,96,4.9,23,David Cross,0
0,en,1.255771,0,99,5.4,8,Randall Rubin,0
0,en,0.783842,0,84,3.5,4,Robert Bennett,0
0,en,0.118324,0,94,6.1,6,Guy Hamilton,1
0,en,0.023681,0,87,5.5,3,Mary Pat Kelly,0
0,en,2.948576,0,93,6.1,47,Lori Petty,1
0,en,0.243853,0,90,4.5,2,Charlie Levi,0
0,en,1.563711,0,92,4.7,31,Kevin Hamedani,0
1000000,en,0.653495,0,85,4.8,11,David DeCoteau,0
0,es,1.233688,0,96,7.6,26,Mikel Rueda,1
1000000,de,0.153625,0,90,5.7,3,Stefan C. Schaefer,0
0,en,0.328498,0,85,5,4,Michael Taliferro,0
1000000,en,0.4594,0,84,3.2,3,David DeCoteau,0
0,en,7.207051,0,83,4.9,78,Katie Aselton,0
0,en,6.679954,0,95,5.7,117,Robert Heath,0
0,en,1.284741,0,94,5.3,3,D. Stevens,0
1000000,en,0.973323,0,90,6.6,8,Jeffrey St. Jules,1
1,en,1.859965,0,95,4,42,Robert Hall,0
0,en,3.418372,0,93,3.5,34,Kevin King,0
0,en,0.65434,0,90,4.1,7,Jonathan Meyers,0
950000,en,0.178689,814666,103,6.6,28,Ralph Nelson,1
950000,en,7.310879,0,87,5.7,92,Blair Erickson,0
950000,en,8.976128,0,100,5.5,155,Allison Burnett,0
0,en,0.280829,0,90,5,1,Richard Schenkman,0
913000,de,0.795698,0,83,7.4,8,Sanjay Rawal,1
910000,en,16.015599,9600000,108,8,357,Elia Kazan,1
930000,en,5.974156,30905,100,5.3,66,Kat Coiro,0
852510,ro,9.270133,1185783,113,7.3,156,Cristian Mungiu,1
0,en,0.392658,0,0,5,2,Joseph Graham,0
950000,en,25.918007,7022209,103,6.8,701,David Slade,1
900000,en,4.0971,381420,96,6.1,73,Jamie Babbit,1
0,fa,2.34239,0,107,7.4,23,Maryam Keshavarz,1
0,en,20.967146,17385830,85,7.3,390,Ryan Coogler,1
0,en,10.639774,0,100,5.8,160,Ramaa Mosley,0
858000,en,47.651878,267447150,70,6.8,1405,David Hand,1
0,en,0.957022,0,88,6.5,15,Charles Herman-Wurmfeld,1
850000,en,5.424916,819939,107,6.7,56,C. Jay Cox,1
0,fr,0.007254,0,78,0,0,Mariette Monpierre,0
1000000,en,0.175885,0,90,5,1,Tommy Oliver,0
850000,en,14.238376,1243961,85,5.8,110,Jamie Travis,0
0,en,9.436431,3094813,91,6.4,163,Lee Toland Krieger,1
0,en,0.339757,0,95,5.2,9,Rich Christiano,0
0,en,3.060685,0,85,6.5,34,Paul Andrew Williams,1
0,en,5.023091,0,86,5,62,Nick Love,0
0,en,0.504251,0,90,2,1,Natalie Bible',0
800000,fa,12.049373,0,123,7.7,469,Asghar Farhadi,1
0,en,0.108135,0,93,7,1,Justin Molotnikov,1
0,en,5.870319,0,88,6.9,103,Todd Solondz,1
800000,en,0.59424,1001437,114,5.6,10,Victor Nunez,0
800000,en,3.643662,2816116,88,7.8,13,Peter Sollett,1
0,de,1.824184,0,109,7.6,45,G.W. Pabst,1
0,en,0.006943,0,0,0,0,,0
0,en,0.038706,0,83,7.8,3,Jorge Gaggero,1
0,en,2.171288,0,101,6.1,7,Rod Lurie,1
800000,en,5.292536,62852,94,7.3,23,Michael Burke,1
0,en,0.004922,0,87,0,0,Catherine Jelski,0
0,en,1.186971,0,90,3.7,25,Shane Dawson,0
800000,no,11.205726,1984662,91,6.1,311,Tommy Wirkola,1
780000,en,6.003418,0,90,6.6,98,Ryan Little,1
0,en,0.322553,0,14,5.9,8,Clark Baker,0
777000,en,19.326115,140000000,110,6.9,324,George Lucas,1
0,en,1.517771,0,75,8,6,Robert Greenwald,1
0,en,1.453146,0,86,6.5,35,Dave Willis,1
750000,en,25.186002,4007792,85,6.8,556,Colin Trevorrow,1
0,en,5.498834,0,89,7.7,43,Tim Story,1
500000,en,12.203041,171760,95,6,210,Ben Wheatley,0
750000,en,14.386807,78396,102,5.4,219,Ti West,0
750000,it,8.429295,0,107,7.6,127,Bernardo Bertolucci,1
500000,en,0.471264,0,88,5.6,5,Neil Burger,0
0,en,3.283886,0,99,4.5,52,Olly Blackburn,0
750000,en,12.284939,0,90,5.7,209,Jonathan Levine,0
0,en,1.039149,0,95,3.8,4,Christopher Hutson,0
730000,en,18.644023,8000000,85,7.6,334,Fred Zinnemann,1
700000,en,9.188431,7830611,171,7.7,87,Steve James,1
0,en,1.623769,0,86,5.9,13,David LaChapelle,0
700000,en,7.731064,1667192,97,6.7,31,Michael Cuesta,1
0,en,2.868942,0,104,6.5,31,Caryn Waechter,1
0,en,0.631571,0,84,5.5,7,Emily Dell,0
700000,en,12.378031,4911725,107,6.5,240,Ryan Fleck,1
700000,en,0.578798,10508,107,0,0,Valerie Red-Horse,0
0,en,0.003142,0,92,0,0,Christopher Scott Cherot,0
750000,en,1.471139,0,80,5.2,16,H.M. Coakley,0
650,en,1.352222,0,90,4.8,87,Randy Moore,0
0,en,0.429083,0,103,6.2,5,Chris Atkins,1
0,en,0.045648,0,70,0,0,Bill Benenson,0
0,en,4.596157,0,90,5.6,63,Ryan Smith,0
625000,en,0.283059,0,68,4.8,5,Travis Romero,0
700000,en,2.659006,0,87,5.3,26,Anna Mastro,0
609000,en,3.898498,3202000,101,7.4,59,Mark Sandrich,1
60000,en,41.690578,248000000,81,6.3,1055,Daniel Myrick,1
600000,en,3.409764,34505110,225,7.1,66,Michael Wadleigh,1
600000,en,10.861167,0,83,6.4,66,John Landis,1
0,en,0.099902,0,106,5.5,2,Jon Gunn,0
0,en,0.006069,0,103,0,0,Gene Teigland,0
0,en,0.069277,0,90,6,2,Scott Ziehl,0
0,en,0.350557,0,0,3,1,Richard Montoya,0
522360,fr,0.071349,0,105,5,1,Johanna Schwartz,0
0,en,0.012942,0,0,0,0,,0
0,fr,2.651304,0,102,6,63,Thomas Lilti,0
0,en,1.501688,0,98,4.8,4,Michael Walker,0
560000,en,10.730056,12299668,88,7.3,168,Richard Lester,1
56000,en,0.010909,0,80,0,0,U. Roberto Romano,0
550000,en,0.001586,0,98,4.6,4,Amy Holden Jones,0
0,sl,0.061248,0,83,6,1,Bla\u017e Zavr\u0161nik,0
500000,en,6.093989,33456317,122,7,100,Alex Kendrick,1
550000,hi,0.48088,0,115,4.2,3,Pan Nalin,0
0,en,2.651418,0,86,6.1,35,Joe Camp,1
130000,en,15.611857,54667954,79,5.4,315,Chris Kentis,0
0,en,1.292948,0,87,5.8,22,Matt Walsh,0
500000,en,2.537032,17000000,97,5.7,30,John 'Bud' Cardos,0
0,en,0.772668,0,105,7.2,8,Marilyn Agrelo,1
500000,en,11.578545,8679814,88,7.4,210,Tom McCarthy,1
0,en,0.05021,0,120,6.2,21,Brian Baugh,1
0,en,0.906096,0,94,7.3,10,Patrick Creadon,1
2053648,en,2.778633,500000,102,7.8,17,Barry W. Blaustein,1
0,en,0.920591,0,102,7.5,4,Kurt Hale,1
46000,ps,1.447734,0,83,6.3,32,Siddiq Barmak,1
500000,en,0.109579,845188,93,7,2,Joseph Dorman,1
0,en,1.09454,0,86,5.6,6,Greg Harrison,0
0,en,0.082978,0,101,4.8,4,Kurt Hale,0
0,en,0.619136,0,111,7,11,Michael Polish,1
500000,en,8.519202,603943,90,6.9,106,Jacob Aaron Estes,1
0,en,0.36447,0,86,4.8,4,Morgan J. Freeman,0
0,en,0.039077,0,98,4,3,Eric Schaeffer,0
0,en,0.665512,0,95,5.3,4,Neema Barnette,0
0,en,3.433625,0,91,6.4,26,Steve Buscemi,1
0,en,17.378455,343341,90,6,356,Joe Swanberg,0
500000,en,0.425195,0,88,7.1,17,Molly Bernstein,1
2000000,ja,39.756748,271841,207,8.2,878,Akira Kurosawa,1
0,en,0.388401,0,89,6.9,7,Marius Markevicius,1
500000,en,1.354816,0,97,4.7,13,Tom DiCillo,0
0,en,0.459625,0,84,4.9,8,Justin Lin,0
500000,en,9.108949,98017,85,5.7,251,Quentin Dupieux,0
0,en,1.65426,0,100,4.2,11,C. Jay Cox,0
0,en,1.390909,0,112,6.2,9,Alex Smith,1
500000,en,26.406001,4242978,94,6.2,587,Gareth Edwards,1
0,en,0.218736,0,91,4,1,Jonathan Parker,0
0,en,0.383442,0,91,5,1,Sol Tryon,0
500000,en,2.391847,0,87,4.5,34,Alex Craig Mann,0
0,zh,1.68502,0,98,6.9,22,Ning Hao,1
0,en,0.607782,0,95,7,8,Stephen Kijak,1
500000,en,0.046903,0,87,5,2,Marc Forster,0
0,en,10.924273,316472,104,5.9,208,Andrew Niccol,0
0,en,0.021419,0,96,0,0,William Gazecki,0
0,en,14.142073,0,103,7.3,371,Ol Parker,1
500000,en,1.600171,0,104,3.5,14,Michael Hoffman Jr.,0
0,en,0,0,0,0,0,m,0
0,en,0.397323,0,110,3.4,4,Georgia Hilton,0
0,en,3.637857,0,90,6.5,49,Jack Heller,1
500,en,0.080105,0,101,0,0,Fernando Baez Mella,0
0,en,0.251828,0,94,5.2,3,Warren Sheppard,0
0,en,0.674398,0,0,6,2,Darren Lynn Bousman,0
0,en,0.072359,0,90,0,0,Justin Paul Miller,0
0,en,0.087574,0,108,5.5,1,Joel Paul Reisig,0
0,en,0.069244,0,82,5,1,Catherine Gund,0
500000,en,0.073079,0,84,2,1,,0
0,en,6.672008,0,82,6.3,113,Lloyd Kaufman,1
0,en,0.161517,0,0,4.3,4,Matty Rich,0
0,en,7.330691,773228,107,7.2,53,Paul Greengrass,1
0,en,0.165257,0,0,2.4,4,,0
450000,en,4.442355,973525,84,6.2,38,Hans Canosa,1
0,en,3.905877,0,103,5.9,41,Lloyd Kaufman,0
0,en,0.136721,0,0,0,0,Matthew Watts,0
439000,en,1.933366,2281000,89,6.1,37,Lloyd Bacon,1
0,en,0.052942,0,0,8,1,,1
225000,en,1.014966,0,98,7,38,Whit Stillman,1
0,sv,4.321249,0,132,6.9,42,Kay Pollak,1
0,en,0.160234,0,90,4.2,5,Eric England,0
400000,en,23.603514,46118097,95,6.7,554,Jared Hess,1
0,en,25.349758,258384,90,6.9,462,Jeremy Saulnier,1
15000,en,47.456823,193355800,86,5.9,1316,Oren Peli,0
0,en,3.291609,0,91,7.2,52,Stacy Peralta,1
400000,en,64.782984,5028948,91,7.8,1708,Terry Gilliam,1
0,it,0.034135,0,90,7,7,Richard Glatzer,1
0,en,0.033883,0,0,1,1,Sue Corcoran,0
218,en,1.063439,1162014,91,7.5,22,Jonathan Caouette,1
0,en,0.084344,0,92,3.8,5,,0
0,en,0.133619,0,0,5,2,Matt Jackson,0
0,it,8.022122,0,87,6.6,117,Lucio Fulci,1
35000000,da,38.100488,170000000,99,5.8,923,Tom Vaughan,0
500000,en,1.428483,0,80,5.5,22,Paul Fox,0
860000,en,3.703005,2451545,97,6.6,51,Stephen Frears,1
0,en,0.003352,0,84,0,0,,0
0,en,0.231297,0,97,5.6,4,Cassandra Nicolaou,0
0,sv,11.347855,0,91,7.8,115,Ingmar Bergman,1
385907,en,3.232447,8394751,197,7.4,60,D.W. Griffith,1
0,en,2.77754,0,86,6.3,22,Roger Nygard,1
379000,en,0.968865,4358000,100,5,19,Harry Beaumont,0
350000,en,35.037625,29400000,85,7.3,894,Sam Raimi,1
6000000,en,19.331884,31081,89,6,316,Franck Khalfoun,0
0,en,0.59458,0,84,5.1,8,Mor Loushy,0
300000,en,1.085909,1750211,88,6.9,23,Henry Alex Rubin,1
0,en,5.061107,0,90,4.9,49,Sam Firstenberg,0
0,en,0.049921,0,90,6.8,6,Doug Block,1
350000,en,0.249561,0,98,4.7,3,Chad Kapper,0
350000,en,59.259204,1000000,96,8.2,2078,Sidney Lumet,1
0,en,1.170257,246574,83,7.6,9,Paul Fierlinger,1
325000,en,11.871424,4500000,105,7.7,275,Frank Capra,1
