budget,original_language,popularity,runtime,vote_average,vote_count,director,success
80000000,en,59.113174,126.0,6.6,1673,Tim Burton,1
80000000,en,36.32705,83.0,6.3,1074,Karey Kirkpatrick,1
80000000,en,55.659988,85.0,7.1,1314,Chris Sanders,1
85000000,en,14.132583,97.0,5.8,288,Gary Winick,1
75000000,en,34.070054,120.0,5.9,855,Mimi Leder,1
84000000,en,44.34333,116.0,6.4,1526,Dean Parisot,0
82000000,en,26.065735,113.0,6.2,785,Peter Segal,1
75000000,en,23.473004,87.0,5.4,484,Mike Mitchell,1
80000000,en,45.589568,100.0,5.8,1155,Dennis Dugan,1
80000000,en,23.496054,110.0,6.0,1051,Peter Segal,1
80000000,en,16.939441,128.0,6.3,410,Nancy Meyers,1
80000000,en,81.91469599999998,138.0,7.8,6336,Martin Scorsese,1
80000000,en,19.500893,88.0,5.3,331,Seth Gordon,1
75000000,en,29.558157,91.0,6.0,1333,Chris Wedge,1
80000000,en,46.075037,138.0,6.8,1583,John Woo,1
80000000,en,23.531721,99.0,5.9,901,Adam Shankman,1
80000000,en,49.078546,117.0,7.3,1077,Sam Mendes,1
80000000,en,37.02665,117.0,6.3,1543,Dennis Dugan,1
75000000,en,45.154631,115.0,6.5,1270,Simon West,1
80000000,en,46.887983,118.0,6.3,1018,D.J. Caruso,1
79000000,en,24.598479,154.0,6.7,533,Anthony Minghella,1
80000000,en,32.363538,118.0,6.6,2164,Albert Hughes,1
80000000,en,11.50396,93.0,5.3,695,Les Mayfield,1
80000000,en,19.375768,113.0,5.2,369,Jan de Bont,0
80000000,en,36.125715,88.0,6.5,1288,Joe Pytka,1
0,en,25.450534,93.0,5.6,550,Shawn Levy,0
80000000,en,41.890722,104.0,5.2,1043,Scott Derrickson,1
75000000,en,22.179658,135.0,6.5,431,Richard Donner,1
68000000,en,139.575085,135.0,7.4,3946,David Ayer,1
70000000,en,18.264635,98.0,5.6,332,Ivan Reitman,1
80000000,en,11.187696,80.0,5.2,220,Eric Brevig,1
80000000,en,41.670544,83.0,7.4,831,Kelly Asbury,0
80000000,en,27.462640000000004,102.0,5.3,498,Frank Coraci,1
80000000,en,17.455023999999998,130.0,5.0,388,Stephen Hopkins,1
80000000,en,21.394281,129.0,6.2,393,Jonathan Demme,0
0,en,0.605645,117.0,8.0,1,Henry Jaglom,0
80000000,en,61.692197,89.0,6.7,1497,Genndy Tartakovsky,1
80000000,en,14.530945999999998,74.0,7.0,292,James Algar,0
80000000,en,25.978555,96.0,5.8,631,Simon Wells,0
90000000,en,6.643778,114.0,5.9,208,Ron Underwood,0
102000000,en,36.788745,99.0,6.1,932,Dominic Sena,0
75000000,en,31.054334000000004,129.0,5.9,893,Martin Campbell,1
85000000,en,21.891078,113.0,6.8,577,Vincent Ward,0
85000000,en,18.335992,90.0,5.2,438,Steven Brill,0
88000000,en,40.138009,118.0,5.6,818,Terry Gilliam,0
70000000,en,44.090535,106.0,6.1,1509,Tim Burton,0
0,fr,3.300061,81.0,6.4,47,Lucile Hadzihalilovic,0
0,en,20.632673,117.0,6.7,349,Lee Tamahori,0
80000000,en,36.664991,89.0,5.9,1195,Jonathan Mostow,0
80000000,en,18.26121,145.0,6.9,189,Roger Donaldson,0
80000000,en,16.681269,115.0,5.8,378,Rob Cohen,1
80000000,en,10.088006,87.0,5.2,133,Barry Cook,0
44000000,en,7.89147,118.0,3.0,255,Roger Christian,0
80000000,en,16.715631,90.0,5.6,297,Joe Dante,0
80000000,en,9.357734,112.0,5.1,165,Rob Marshall,0
80000000,en,11.22268,116.0,5.4,318,Richard Donner,0
80000000,en,14.564667000000002,177.0,6.1,299,Kevin Costner,0
90000000,en,11.356079,92.0,5.2,305,George Miller,0
90000000,en,52.612025,106.0,5.7,1316,Breck Eisner,1
80000000,en,13.800656,106.0,5.4,267,Antony Hoffman,0
86000000,en,27.097932,94.0,6.0,639,Luc Besson,0
0,en,10.706613,84.0,7.3,111,Jacques Perrin,0
80000000,en,7.342892,110.0,4.8,111,Peter Hyams,0
130000000,en,50.561849,105.0,5.2,1267,Paul W.S. Anderson,0
8000000,es,0.719996,89.0,5.3,9,Andr\u00e9s Couturier,0
60000000,en,59.248437,135.0,7.7,3009,Ron Howard,1
45000000,en,90.457886,89.0,8.0,5376,Roger Allers,1
79000000,en,40.72345900000001,94.0,5.8,1030,Brad Peyton,1
78000000,en,41.247402,95.0,6.4,915,Cody Cameron,1
78000000,en,10.083905,124.0,6.7,1115,Brett Ratner,1
100000000,en,16.759252,136.0,6.5,318,Joe Johnston,0
79000000,en,22.132418,91.0,4.1,604,Dennis Dugan,1
76000000,en,10.520961,107.0,6.2,2028,John Singleton,1
64000000,en,35.384423,92.0,7.6,756,Mark Osborne,0
80000000,en,15.673154,99.0,5.7,359,Oliver Hirschbiegel,0
76000000,en,8.981427,88.0,3.9,87,Des McAnuff,0
75000000,en,31.482872,87.0,5.9,3462,Chris Renaud,1
78000000,en,47.436675,110.0,5.7,1155,Stephen Norrington,1
76000000,en,136.886704,98.0,7.0,4637,Pierre Coffin,1
75000000,en,60.442593,145.0,6.7,3260,Roland Emmerich,1
73000000,en,2.502487,129.0,6.2,2487,Steven Spielberg,1
75000000,en,48.110909,86.0,6.6,3237,Eric Darnell,1
76000000,en,35.387874,109.0,7.4,2071,Alfonso Cuar\u00f3n,0
75000000,en,4.66891,104.0,6.8,4097,Bryan Singer,1
75000000,en,73.82289,110.0,6.4,2528,Timur Bekmambetov,1
75000000,en,51.469576,136.0,6.9,1456,Michael Bay,1
80000000,en,85.11505799999998,91.0,6.5,2951,Carlos Saldanha,1
75000000,en,61.437586,99.0,6.6,2105,Peter Segal,1
50000000,en,31.160542,117.0,6.5,709,Adam Shankman,0
80000000,en,15.761384,114.0,4.7,183,Renny Harlin,0
75000000,en,17.561954999999998,78.0,4.3,318,David Kellogg,0
75000000,en,71.124686,115.0,7.3,5487,Louis Leterrier,0
80000000,en,38.864027,102.0,6.0,1705,Dennis Dugan,1
60000000,en,57.753914,128.0,7.0,1910,Steven Spielberg,1
35000000,en,13.25753,100.0,5.7,202,Thor Freudenthal,0
75000000,en,13.318744,124.0,5.9,283,Martin Campbell,1
75000000,en,18.70031,102.0,6.5,338,Mike Nichols,0
75000000,en,47.094369,90.0,5.8,1557,Vicky Jenson,1
70000000,en,14.486311,134.0,6.6,284,Bill Condon,1
53000000,en,18.61472,118.0,5.4,292,F. Gary Gray,0
70000000,en,29.035222,164.0,6.9,696,Steven Spielberg,1
70000000,en,27.055085,121.0,6.4,573,Antoine Fuqua,0
75000000,en,23.004607,100.0,5.7,772,Robert Luketic,0
75000000,en,48.74420900000001,116.0,7.1,2265,Guy Ritchie,0
80000000,en,14.209329,130.0,5.8,369,James L. Brooks,0
75000000,en,36.368839,91.0,6.3,874,Gil Kenan,1
75000000,en,24.353302,123.0,6.2,302,Barry Levinson,0
55000000,en,19.143321,134.0,5.9,311,Jerry Zucker,1
75000000,en,13.327372,148.0,6.4,197,Andy Tennant,0
75000000,en,37.917002,110.0,5.7,880,Tarsem Singh,1
52000000,en,23.663713,113.0,6.2,512,Florent-Emilio Siri,0
75000000,en,14.44381,94.0,6.3,313,Gary Goldman,0
75000000,en,10.605084,116.0,5.0,166,Ron Shelton,0
75000000,en,11.873856,99.0,6.1,221,Paul W.S. Anderson,0
0,en,12.708963,84.0,5.8,282,\u00c0lex Pastor,0
75000000,en,8.098369,93.0,4.3,78,Henry Selick,0
45000000,en,20.374308,113.0,5.7,276,John Moore,0
75000000,en,42.006908,106.0,6.9,1946,M. Night Shyamalan,1
74000000,en,875.581305,91.0,6.4,4571,Kyle Balda,1
82000000,en,39.127082,110.0,5.9,1623,Zack Snyder,0
73000000,en,20.790703,98.0,5.8,327,Brian De Palma,0
75000000,en,18.65988,134.0,5.8,476,Barry Levinson,0
73000000,en,45.720894,97.0,5.9,1022,Fergal Reilly,1
70000000,en,21.789615,112.0,5.4,444,Andy Tennant,0
75000000,en,20.199057,146.0,5.7,390,Judd Apatow,0
70000000,en,26.123705,110.0,6.5,513,Peter Berg,0
72500000,en,12.599836,116.0,6.2,491,Adam McKay,1
70000000,en,13.543053,87.0,4.9,410,Steve Carr,1
72000000,en,60.722162,177.0,7.7,3336,Mel Gibson,1
72000000,en,32.227222999999995,125.0,6.6,765,Sam Mendes,0
75000000,en,46.875375,87.0,6.9,2264,David Silverman,1
72000000,en,11.215702,152.0,6.6,188,Frank Darabont,0
94000000,en,8.468586,116.0,4.5,179,Renny Harlin,0
74500000,en,8.884317999999997,109.0,6.9,180,Jean-Jacques Annaud,0
60000000,en,27.491891,108.0,6.2,1071,M. Night Shyamalan,1
71000000,en,21.462935,85.0,5.4,686,Betty Thomas,1
72000000,en,28.848187,106.0,6.4,1599,M. Night Shyamalan,1
150000000,en,47.320801,93.0,6.7,2988,Andrew Adamson,1
120000000,en,82.643036,117.0,6.6,3877,John Lasseter,1
70000000,en,20.230535,116.0,5.7,455,Garry Marshall,1
70000000,en,46.217769,124.0,5.8,1424,Rob Cohen,1
74000000,en,36.952268,93.0,5.8,719,Paul Tibbitt,1
80000000,en,16.411345,117.0,6.4,470,Ron Howard,1
70000000,en,72.595961,153.0,7.9,6430,Quentin Tarantino,1
70000000,en,33.648404,144.0,6.6,1532,Steven Spielberg,1
70000000,en,57.69846999999999,124.0,6.6,1896,Renny Harlin,1
80000000,en,34.052253,117.0,5.8,770,Clark Johnson,0
68000000,en,27.299301,136.0,6.5,1078,Cameron Crowe,1
75000000,en,20.219385,110.0,5.3,409,M. Night Shyamalan,0
70000000,en,42.957216,101.0,5.5,1217,Paul W.S. Anderson,1
75000000,en,29.412262,88.0,5.4,666,Betty Thomas,1
75000000,en,19.708731,138.0,6.7,521,Randall Wallace,0
70000000,en,59.428223,120.0,6.2,2981,Antoine Fuqua,1
70000000,en,19.71195100000001,103.0,6.3,391,Jonathan Frakes,0
70000000,en,49.199234,116.0,5.5,1448,Jonathan Liebesman,1
70000000,en,46.199482,125.0,7.6,1994,Tim Burton,0
0,en,13.758526000000002,125.0,6.0,216,Mike Nichols,0
66000000,en,29.505574,146.0,7.0,992,Steven Spielberg,1
70000000,en,43.873266,118.0,5.8,1523,George Clooney,1
70000000,en,24.961625,139.0,7.1,808,James Cameron,0
70000000,en,23.25645,133.0,5.8,493,Oliver Stone,1
70000000,en,64.45794699999999,92.0,6.2,2389,Gary Shore,1
70000000,en,20.089933,116.0,6.0,352,Edward Zwick,0
70000000,en,48.03273400000001,127.0,7.1,1184,Matthew Vaughn,1
70000000,en,16.92991,136.0,7.0,630,Jean-Jacques Annaud,1
70000000,en,14.780634,111.0,5.2,304,Ron Howard,0
70000000,en,14.086292000000002,116.0,5.4,228,Joel Schumacher,0
60000000,en,29.261348,105.0,5.0,609,Andrzej Bartkowiak,0
70000000,en,13.267631,97.0,5.2,269,Betty Thomas,0
70000000,en,58.40120400000001,88.0,6.1,1862,M\u00e5ns M\u00e5rlind,1
75000000,en,23.515938,123.0,6.0,385,Adam Shankman,0
70000000,en,14.244518,125.0,5.9,241,Gregory Hoblit,0
66000000,en,29.50148900000001,116.0,6.1,695,Gary McKendry,0
0,en,9.306253,98.0,3.4,106,John McTiernan,0
70000000,en,8.37378,91.0,4.3,97,Wych Kaosayananda,0
70000000,en,10.930537,97.0,5.5,179,Mikael Salomon,0
75000000,en,10.54544,95.0,5.9,228,Bobby Farrelly,0
70000000,en,6.682006,88.0,5.9,43,Dan St. Pierre,0
70000000,en,46.832372,133.0,5.1,826,Michael Mann,0
70000000,en,24.664776,107.0,5.7,439,Kerry Conran,0
70000000,en,13.483387,114.0,4.6,180,Michael Caton-Jones,0
50000000,en,44.478043,115.0,6.7,1659,Mikael H\u00e5fstr\u00f6m,1
70000000,en,25.020428,99.0,4.4,533,Renny Harlin,0
68000000,en,22.392544,124.0,5.9,437,Phil Alden Robinson,1
68000000,en,107.069763,124.0,5.8,2301,David Slade,1
68000000,en,22.572323,124.0,6.7,423,Frank Oz,0
69000000,en,113.858273,95.0,7.1,6478,Pierre Coffin,1
60000000,en,10.004564,103.0,5.4,222,Joseph Ruben,0
68000000,en,68.734513,115.0,6.2,2463,Seth MacFarlane,1
70000000,en,18.888806,127.0,6.9,395,Alejandro Amen\u00e1bar,0
68000000,en,12.948627,121.0,5.7,250,Kinka Usher,0
36000000,en,27.115890000000004,105.0,5.4,611,Bobby Farrelly,0
90000000,en,26.153669,157.0,7.3,481,Michael Mann,0
80000000,en,28.22366400000001,114.0,6.3,588,Craig Gillespie,0
70000000,en,37.507136,128.0,6.5,895,Ridley Scott,0
69000000,en,11.023691,114.0,5.5,531,Jay Roach,0
69000000,en,38.634767,94.0,5.5,1269,Timur Bekmambetov,0
66000000,en,25.877794,112.0,6.0,602,Jon Amiel,1
66000000,en,18.59991,121.0,6.6,488,Rob Bowman,1
67000000,en,12.282911,102.0,5.0,207,Doug Lefler,0
70000000,en,76.04186700000002,169.0,7.9,5048,Steven Spielberg,1
66000000,en,54.81489000000001,130.0,6.1,1520,Scott Waugh,1
70000000,en,31.39165,127.0,6.1,992,Nancy Meyers,1
59000000,en,99.561972,81.0,7.1,3857,Chris Wedge,1
68000000,en,26.792794,136.0,5.3,567,Lawrence Kasdan,0
65000000,en,36.307296,149.0,6.7,1429,Steven Spielberg,1
63000000,en,104.309993,136.0,7.9,8907,Lilly Wachowski,1
52000000,en,68.140214,140.0,7.3,1599,Ron Howard,1
65000000,en,14.646884,104.0,5.5,297,Michael Lembeck,1
61000000,en,48.356214,157.0,7.1,1884,Tom Hooper,1
65000000,en,28.540267,119.0,6.3,838,Nora Ephron,1
65000000,en,22.977983,98.0,6.5,1062,Adam McKay,1
95000000,en,31.086791,136.0,6.3,1183,Martin Campbell,1
65000000,en,43.865294,95.0,6.2,1685,Todd Phillips,1
65000000,en,43.055253,137.0,7.3,1400,Angelina Jolie,1
65000000,en,15.772081,130.0,6.3,403,Clint Eastwood,1
70000000,en,26.19909,112.0,6.1,588,Renny Harlin,1
50000000,en,22.769108,108.0,5.7,453,John Woo,1
65000000,en,18.281798,104.0,6.0,238,Jon Turteltaub,0
63000000,en,24.697533,128.0,5.9,447,Oliver Stone,1
65000000,en,19.718544,117.0,6.5,393,Mike Newell,0
65000000,en,31.349143,83.0,5.9,1743,Larry Charles,1
65000000,en,27.870312,159.0,7.1,1234,Stanley Kubrick,1
65000000,en,33.439187,119.0,6.0,466,Will Gluck,1
50100000,en,59.63402900000001,105.0,6.7,2542,Glenn Ficarra,1
65000000,en,38.994297,103.0,5.9,1389,McG,1
65000000,en,49.660055,123.0,5.7,1252,David S. Goyer,1
4200000,en,11.743085,114.0,6.4,215,John Milius,0
65000000,en,9.110247,143.0,6.1,94,Mike Nichols,0
65000000,en,6.227675,95.0,5.6,1600,Paul W.S. Anderson,1
45000000,en,42.57877,105.0,6.0,1175,Paul W.S. Anderson,0
65000000,en,15.858629,120.0,6.5,314,Renny Harlin,0
65000000,en,14.866901,135.0,6.0,208,Taylor Hackford,0
65000000,en,15.194239,101.0,6.1,779,Jon Favreau,0
63000000,en,146.75739099999996,139.0,8.3,9413,David Fincher,0
65000000,en,8.629665,124.0,6.7,186,McG,0
65000000,en,16.803457,100.0,5.4,269,Michael Lehmann,0
65000000,en,2.952595,105.0,4.9,52,Nora Ephron,0
65000000,en,31.32473400000001,92.0,5.0,687,Stuart Beattie,0
50000000,en,20.415572,130.0,6.7,274,Roman Polanski,0
43000000,en,28.613892,97.0,4.8,575,Rob Bowman,0
65000000,en,85.428395,102.0,6.3,1286,Robert Rodriguez,0
64000000,en,4.137237,133.0,5.3,63,Sydney Pollack,0
55000000,en,60.24697800000001,121.0,6.7,1772,Baltasar Korm\u00e1kur,1
50000000,en,42.551902,147.0,7.1,1165,Tom Tykwer,1
63000000,en,40.137264,94.0,5.9,979,Jay Roach,1
65000000,en,24.857079,94.0,6.1,409,David Bowers,0
63000000,en,40.413191,127.0,7.6,4856,Steven Spielberg,1
63000000,en,13.859307,191.0,6.5,202,Lawrence Kasdan,0
62000000,en,18.832471,141.0,6.4,386,Phillip Noyce,1
65000000,zh,9.568884,127.0,5.9,145,Daniel Lee,1
64000000,en,12.421504,98.0,5.3,261,Keenen Ivory Wayans,0
62000000,en,18.096884,116.0,6.1,340,Jonathan Mostow,1
62000000,en,11.056763,106.0,6.5,195,Rob Reiner,0
62000000,en,13.218008,87.0,4.3,242,Marco Schnabel,0
62000000,en,11.262655,125.0,5.8,178,Demian Lichtenstein,0
44000000,en,68.717016,167.0,7.6,4274,Quentin Tarantino,1
53000000,en,19.412028,93.0,5.9,569,Josh Gordon,0
63000000,en,16.791058,95.0,5.5,331,Tim Hill,1
65000000,en,65.197968,117.0,7.0,4997,Zack Snyder,1
80000000,en,32.829538,115.0,6.1,1373,Jay Roach,1
60000000,en,30.951203000000003,115.0,6.9,1343,David Frankel,1
60000000,en,103.698022,189.0,8.2,4048,Frank Darabont,1
0,en,31.719463,100.0,5.6,648,Walt Becker,1
150000000,en,47.973995,81.0,5.6,944,Mark Dindal,1
61000000,en,143.041543,145.0,7.9,5862,David Fincher,1
60000000,en,86.47681700000004,119.0,7.3,3583,Doug Liman,1
58000000,en,59.824565,130.0,6.6,1174,Martin Campbell,1
60000000,en,18.345613,116.0,6.1,205,Simon West,1
60000000,en,56.488027,103.0,7.8,4537,Peter Weir,1
70000000,en,29.464852,99.0,6.8,817,Simon Wells,1
60000000,en,18.106021,92.0,5.6,506,Steve Carr,1
61000000,en,42.881415,109.0,6.6,1589,Baltasar Korm\u00e1kur,1
60000000,en,18.735024,87.0,5.0,352,Lawrence Guterman,0
60000000,en,62.766854,110.0,6.6,1919,F. Gary Gray,1
60000000,en,24.153567,101.0,5.9,487,Marc Lawrence,0
60000000,en,41.51570200000001,83.0,6.0,1272,Eric Darnell,1
70000000,en,26.676487,113.0,5.3,588,Peter Billingsley,1
60000000,en,16.278022,107.0,5.9,353,Tony Scott,1
60000000,en,18.831023,94.0,5.7,526,Adam Shankman,1
61000000,en,113.161483,132.0,6.4,3040,Wes Ball,1
60000000,en,28.800112,133.0,5.8,636,Ryan Murphy,1
60000000,en,19.705489,125.0,6.5,521,Brett Ratner,0
58000000,en,41.430245,111.0,6.6,2808,Robert Schwentke,0
55000000,en,23.127561,163.0,6.8,422,Oliver Stone,0
60000000,en,12.867352,170.0,6.7,292,Robert Redford,1
65000000,en,44.815022,120.0,7.0,1451,Michael Mann,1
60000000,en,37.537093,92.0,5.3,779,Chuck Russell,1
60000000,en,10.99991,115.0,6.2,207,Jay Russell,0
60000000,en,56.868399,130.0,6.3,2998,Christopher McQuarrie,1
60000000,en,22.991269,105.0,5.6,604,Renny Harlin,0
60000000,en,15.798622,111.0,6.7,247,Kenny Ortega,0
60000000,en,38.820858,106.0,6.2,1325,Steven Soderbergh,1
0,en,10.292864,89.0,4.3,203,David McNally,0
60000000,en,51.146047,100.0,7.3,1386,Henry Selick,1
60000000,en,20.501582,91.0,4.9,950,M. Night Shyamalan,1
70000000,en,45.299089,146.0,7.3,1553,Tony Scott,1
50000000,en,4.2806190000000015,98.0,4.5,137,Brian Robbins,0
60000000,en,28.848842,101.0,5.6,644,Todd Phillips,1
60000000,en,22.501041,89.0,5.5,575,Brian Levant,1
66000000,en,47.479755,122.0,6.5,2225,Guillermo del Toro,0
70000000,en,10.147321,115.0,6.1,109,Steven Zaillian,0
60000000,en,39.539045,90.0,6.7,789,Sam Fell,0
60000000,en,19.747459,124.0,6.1,527,Michael Caton-Jones,1
60000000,en,29.018826,119.0,5.9,581,John Woo,0
60000000,en,4.801849,119.0,5.9,50,Jon Avnet,0
60000000,en,16.493576,93.0,5.8,258,Robert Stevenhagen,0
0,en,21.549232,98.0,5.3,483,Kevin Donovan,0
60000000,en,13.080725,100.0,5.6,210,Geoff Murphy,0
60000000,en,42.538258,105.0,5.9,1173,Kenneth Branagh,0
60000000,en,29.876507,124.0,6.4,1581,David O. Russell,0
60000000,en,61.849521,99.0,5.8,1621,Babak Najafi,1
70000000,en,37.44963,109.0,5.9,1365,Jean-Pierre Jeunet,1
61000000,en,37.378081,124.0,6.9,1462,Antoine Fuqua,0
60000000,en,30.656345,97.0,6.6,668,Anthony Stacchi,0
75000000,en,15.142701,104.0,6.3,338,Griffin Dunne,0
60000000,en,59.54792800000001,100.0,7.5,3070,Phil Lord,1
0,en,19.998581,115.0,5.3,425,John Pasquin,0
60000000,en,27.61510800000001,101.0,6.0,669,Rob Bowman,0
60000000,en,29.041198,113.0,6.2,1778,Ruben Fleischer,0
60000000,en,25.293538,97.0,4.6,524,Harold Ramis,0
60000000,en,23.85119,134.0,7.0,1125,Clint Eastwood,1
60000000,en,21.685719,127.0,6.7,484,Kevin Macdonald,0
78146652,en,13.630049,125.0,5.7,201,Tony Gilroy,0
65000000,en,6.80692,94.0,5.1,80,Donald Petrie,0
60000000,en,15.352807,108.0,5.8,225,Clark Johnson,0
70000000,en,23.661071,91.0,5.6,556,Jorge Blanco,0
60000000,en,21.605533,117.0,6.1,479,Stuart Baird,0
60000000,en,22.620125,100.0,5.8,391,Joel Coen,1
0,en,18.587114,111.0,6.6,366,Robert Lorenz,0
80000000,en,24.657931,117.0,6.2,487,Martin Campbell,0
60000000,en,12.621769,110.0,5.8,130,Peter Hyams,0
60000000,en,21.08952,96.0,5.7,380,Harold Ramis,0
60000000,en,18.380176,101.0,5.9,375,Jon Avnet,0
60000000,en,18.87779500000001,111.0,6.0,368,Harold Becker,0
60000000,en,17.299332999999994,109.0,6.6,234,Joe Wright,0
80000000,en,16.848899,126.0,6.3,251,Robert Redford,0
60000000,en,21.547446,122.0,7.4,797,Cameron Crowe,0
0,en,16.930969,78.0,5.1,464,Tim Hill,1
60000000,en,36.689223,101.0,4.7,549,Lee Tamahori,0
60000000,en,28.350927,87.0,5.4,692,Scott Stewart,0
60000000,en,18.815442,86.0,6.6,372,Tim Johnson,0
60000000,en,29.787135,96.0,6.5,742,Paul W.S. Anderson,0
60000000,en,8.927137,104.0,6.1,204,Tom Shadyac,0
50000000,en,15.213484,121.0,5.7,287,Brian De Palma,0
60000000,en,13.155999,140.0,6.3,271,Tony Bill,0
72000000,en,15.433244,131.0,7.0,285,Rod Lurie,0
90000000,en,5.762037,91.0,4.9,109,Walter Hill,0
60000000,en,22.736038,118.0,6.0,487,Akiva Goldsman,0
60000000,en,45.514031,130.0,6.2,1602,Harald Zwart,0
60000000,en,18.676291,90.0,5.0,371,Brian Robbins,0
30000000,en,14.376463,105.0,5.3,274,Walter Salles,0
80000000,en,14.298297,122.0,5.7,166,Ron Howard,0
60000000,en,27.018886,106.0,6.0,592,Iain Softley,0
60000000,en,14.84856,103.0,4.7,320,Frank Miller,0
60000000,en,52.417529,106.0,5.4,1055,David Koepp,0
60000000,en,15.406173,127.0,4.1,224,Uwe Boll,0
35000000,en,6.523472,127.0,6.7,110,Martin Campbell,0
68490000,zh,4.7262900000000005,120.0,6.0,24,Soi Cheang,1
80000000,en,8.923214999999997,132.0,6.8,91,John Dahl,0
58000000,en,514.5699559999998,108.0,7.4,10995,Tim Miller,1
60000000,en,9.265672,114.0,4.9,111,Stephen Herek,0
58800000,en,87.53437,133.0,7.4,4469,Clint Eastwood,1
58000000,en,45.351617,103.0,6.2,995,Rob Letterman,1
58000000,en,13.43573,95.0,6.5,579,Mark Waters,0
83000000,en,6.248309,90.0,4.4,134,Brian Levant,0
63000000,en,31.294717,102.0,5.7,690,Peter MacDonald,1
58000000,en,7.7392759999999985,114.0,5.7,130,George Clooney,0
60000000,en,19.694695,119.0,4.9,388,Frank Coraci,0
58000000,en,14.403696,103.0,5.1,276,Marc Lawrence,0
58000000,en,1.551497,119.0,6.1,1658,Shawn Levy,0
60000000,en,2.143764,97.0,5.8,1363,Paul W.S. Anderson,1
58000000,en,12.29603,125.0,5.9,178,Anthony Hemingway,0
57000000,en,33.8473,144.0,7.2,1374,Taylor Hackford,1
70000000,en,21.723897,116.0,5.5,453,Sean Anders,0
57000000,en,31.791979,103.0,6.4,535,Rob Cohen,1
60000000,en,14.113066,97.0,6.0,226,Brett Ratner,0
57000000,en,48.622278,95.0,4.7,1135,Brian Taylor,1
57000000,en,9.061866,131.0,5.5,145,John Madden,0
56000000,en,35.4763,95.0,5.8,842,Adam Shankman,1
56000000,en,23.438398,86.0,6.0,381,Kevin Bray,0
55000000,en,138.133331,142.0,8.2,7927,Robert Zemeckis,1
60000000,en,47.33603400000001,92.0,5.5,1177,Tim Hill,1
55000000,en,29.97224000000001,108.0,6.6,1698,Jay Roach,1
55000000,en,47.845589,81.0,6.7,1457,Mike Gabriel,1
55000000,en,48.507081,143.0,6.9,1022,Richard Donner,1
54000000,en,20.28119,95.0,5.4,702,Tom Shadyac,1
70000000,en,34.576913,118.0,6.4,1665,Andy Tennant,1
55000000,en,22.573237,92.0,5.4,496,Sam Weisman,0
55000000,en,36.194802,103.0,6.0,1129,Jesse Dylan,1
55000000,en,52.786917,134.0,7.6,2454,Paul Greengrass,0
55000000,en,38.06168,97.0,5.9,1122,Shawn Levy,1
50000000,en,19.830132,100.0,6.0,1019,Brad Silberling,1
55000000,en,79.92205899999998,132.0,7.1,2954,Antoine Fuqua,1
55000000,en,19.738215,105.0,5.6,485,Wayne Wang,1
53000000,en,20.334629,116.0,7.0,498,Tony Scott,1
55000000,en,80.581367,117.0,7.7,2525,Gabriele Muccino,1
55000000,en,32.05145,98.0,6.1,772,Robert Schwentke,1
55000000,en,15.064058,123.0,5.9,210,Barry Levinson,1
55000000,en,21.272734,114.0,6.4,529,Brad Silberling,1
30000000,en,79.75496600000002,111.0,7.7,4949,Quentin Tarantino,1
55000000,en,13.191829,97.0,6.0,254,Frank Oz,0
30000000,en,50.622607,136.0,7.6,3948,Quentin Tarantino,1
55000000,en,22.78766700000001,104.0,6.1,458,Andrei Konchalovsky,0
55000000,en,29.498304,104.0,6.3,636,Robert Zemeckis,1
55000000,en,25.400935,110.0,6.2,735,Tom Dey,0
55000000,en,17.231675,133.0,5.8,256,Stuart Baird,1
55000000,en,32.835777,94.0,5.7,751,Mark Waters,1
55000000,en,17.097041,104.0,6.3,461,Rob Minkoff,1
55000000,en,14.414937,91.0,5.7,254,Jimmy Hayward,1
50000000,en,45.856409,114.0,6.2,1633,David Fincher,1
55000000,en,7.027139,134.0,5.9,120,Alan Parker,1
55000000,en,32.657488,122.0,6.7,658,John Frankenheimer,0
50000000,en,12.46525,109.0,6.4,236,Stephen Hopkins,0
55000000,en,39.882276,95.0,7.0,883,Paul King,1
68000000,en,39.395881,98.0,5.3,881,Akiva Schaffer,0
55000000,en,8.634953999999999,94.0,6.0,189,William Friedkin,0
