budget,genres,original_language,runtime,vote_average,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_commercial
10000000,Comedy Romance,en,95.0,5.7,Robert Iscove,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Horror Thriller Crime,en,93.0,5.9,Darren Lynn Bousman,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Drama Horror Thriller,en,101.0,5.6,Geoffrey Sax,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
6000000,Drama Comedy Romance,en,110.0,6.0,Tyler Perry,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
13800000,Drama,en,119.0,6.7,Martin Scorsese,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Action Drama History War,en,178.0,7.2,Bernhard Wicki,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1
10000000,Comedy Family,en,101.0,6.4,Stephen Herek,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Horror Mystery Thriller,en,92.0,5.8,Takashi Shimizu,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
12000000,Comedy,en,92.0,6.5,Dennis Dugan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Horror Thriller,en,90.0,6.1,Victor Salva,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Adventure Comedy Science Fiction,en,90.0,6.7,Stephen Herek,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
10000000,Drama Family Music,en,153.0,7.0,Carol Reed,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
10000000,Drama Comedy,en,124.0,6.9,John Madden,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Science Fiction Animation Comedy Family,en,83.0,6.6,Chuck Sheetz,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
12305523,Action Adventure Science Fiction,en,107.0,5.9,George Miller,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
10000000,Action Adventure Thriller,en,90.0,6.4,Mark L. Lester,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
10000000,Horror Mystery Thriller,en,97.0,5.8,William Brent Bell,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
10000000,Horror Mystery Thriller,en,80.0,5.8,John Erick Dowdle,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
20000000,Comedy,en,85.0,6.0,Marcus Raboy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Drama Horror Thriller,en,97.0,6.2,Leigh Whannell,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Action Adventure Comedy,en,108.0,6.4,Michael Schultz,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Horror Thriller Science Fiction,en,108.0,5.4,Brett Leonard,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
9000000,Comedy Music Romance,en,89.0,6.4,Peter Sollett,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
10000000,Fantasy Comedy Adventure,en,130.0,6.8,Kevin Smith,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Comedy Drama,en,98.0,5.5,Bob Dolman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
10000000,Drama Fantasy Horror Science Fiction Thriller,en,101.0,6.2,Steven Spielberg,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,1
15000000,Action Thriller,en,114.0,6.3,Rowdy Herrington,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
10000000,Action Comedy Crime,en,100.0,6.0,Keenen Ivory Wayans,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8500000,Drama Thriller,en,84.0,5.0,John Polson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
12000000,Comedy Romance,en,103.0,5.3,Greg Coolidge,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Comedy Drama Romance,en,100.0,6.1,Deborah Kaplan,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Crime Drama,en,91.0,6.9,Francis Ford Coppola,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
65000000,Adventure Family Fantasy,en,102.0,6.2,David Lowery,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Horror Science Fiction Thriller,en,103.0,6.9,David Cronenberg,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
10000000,Horror,en,97.0,5.4,Ciaran Foy,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
14000000,Drama Music,en,116.0,5.8,Salim Akil,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,Horror Thriller,en,96.0,5.0,Jamie Blanks,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Mystery Science Fiction Thriller,en,98.0,5.8,Olatunde Osunsanmi,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,1
10000000,Drama Comedy Music,en,105.0,6.4,Robert Altman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,Drama Action Thriller,en,123.0,5.2,Leon Ichaso,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Action Thriller,en,107.0,5.3,Joseph Zito,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,Comedy Drama Family,en,112.0,6.1,Malcolm D. Lee,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
9000000,Comedy Drama,en,93.0,7.5,Wes Anderson,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Science Fiction,en,100.0,4.7,Colin Strause,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
10000000,Drama Comedy,en,122.0,6.3,John Madden,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama Family,en,101.0,6.4,Patricia Rozema,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,Comedy Drama Family Romance,en,100.0,5.5,Mark Rosman,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
10000000,Drama Romance,en,129.0,6.3,Spike Lee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,Action Comedy,en,81.0,6.1,Steve Oedekerk,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
11000000,Action Horror,en,96.0,6.6,Ron Underwood,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
12600000,Horror Thriller,en,84.0,6.0,Rob Schmidt,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
10000000,Western History,en,99.0,6.6,Walter Hill,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
25000000,Action Crime Mystery Thriller,en,110.0,6.0,James Foley,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
10000000,Drama,en,130.0,7.0,Jeff Nichols,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Action Adventure Comedy Crime,en,84.0,5.6,Ben Garant,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Documentary Music,en,92.0,8.0,Morgan Spurlock,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
10000000,Comedy,en,90.0,5.4,Neal Brennan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,Animation Family,en,76.0,5.6,Tuck Tucker,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
6400000,Drama,en,99.0,6.6,Simon Curtis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Action Comedy Crime Drama Thriller,en,96.0,6.2,Richard Shepard,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
10000000,Comedy Drama Romance,en,104.0,8.1,Theodore Witcher,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
5000000,Thriller Mystery,en,108.0,6.7,Joel Edgerton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,Adventure Drama,en,108.0,6.1,Jim Hanon,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
10000000,Comedy Romance,en,87.0,5.5,Tommy O'Haver,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
10000000,Comedy Crime,en,89.0,7.4,Mike Judge,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
10000000,Comedy,en,98.0,6.4,Michael Patrick Jann,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
